"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"Process","GO:0050789",151,13021,10090,"10090.ENSMUSP00000000291,10090.ENSMUSP00000001547,10090.ENSMUSP00000001792,10090.ENSMUSP00000002360,10090.ENSMUSP00000006105,10090.ENSMUSP00000006629,10090.ENSMUSP00000007216,10090.ENSMUSP00000009550,10090.ENSMUSP00000015987,10090.ENSMUSP00000017288,10090.ENSMUSP00000018755,10090.ENSMUSP00000019516,10090.ENSMUSP00000019611,10090.ENSMUSP00000019992,10090.ENSMUSP00000020118,10090.ENSMUSP00000020500,10090.ENSMUSP00000020948,10090.ENSMUSP00000021062,10090.ENSMUSP00000021077,10090.ENSMUSP00000021271,10090.ENSMUSP00000021416,10090.ENSMUSP00000022369,10090.ENSMUSP00000022566,10090.ENSMUSP00000023083,10090.ENSMUSP00000023918,10090.ENSMUSP00000024857,10090.ENSMUSP00000025166,10090.ENSMUSP00000025618,10090.ENSMUSP00000026150,10090.ENSMUSP00000027897,10090.ENSMUSP00000028062,10090.ENSMUSP00000028239,10090.ENSMUSP00000028280,10090.ENSMUSP00000028328,10090.ENSMUSP00000028595,10090.ENSMUSP00000029910,10090.ENSMUSP00000030039,10090.ENSMUSP00000030142,10090.ENSMUSP00000030469,10090.ENSMUSP00000030623,10090.ENSMUSP00000031445,10090.ENSMUSP00000031447,10090.ENSMUSP00000031668,10090.ENSMUSP00000032768,10090.ENSMUSP00000033898,10090.ENSMUSP00000033899,10090.ENSMUSP00000034270,10090.ENSMUSP00000034868,10090.ENSMUSP00000035113,10090.ENSMUSP00000035802,10090.ENSMUSP00000036138,10090.ENSMUSP00000037909,10090.ENSMUSP00000038181,10090.ENSMUSP00000038514,10090.ENSMUSP00000041579,10090.ENSMUSP00000041828,10090.ENSMUSP00000042405,10090.ENSMUSP00000043146,10090.ENSMUSP00000043618,10090.ENSMUSP00000043679,10090.ENSMUSP00000044276,10090.ENSMUSP00000045478,10090.ENSMUSP00000045613,10090.ENSMUSP00000045639,10090.ENSMUSP00000045808,10090.ENSMUSP00000046185,10090.ENSMUSP00000046449,10090.ENSMUSP00000046906,10090.ENSMUSP00000047353,10090.ENSMUSP00000047374,10090.ENSMUSP00000047410,10090.ENSMUSP00000047705,10090.ENSMUSP00000047881,10090.ENSMUSP00000048267,10090.ENSMUSP00000048460,10090.ENSMUSP00000049723,10090.ENSMUSP00000051468,10090.ENSMUSP00000053232,10090.ENSMUSP00000055225,10090.ENSMUSP00000065619,10090.ENSMUSP00000065832,10090.ENSMUSP00000066701,10090.ENSMUSP00000066880,10090.ENSMUSP00000069418,10090.ENSMUSP00000071966,10090.ENSMUSP00000072894,10090.ENSMUSP00000073124,10090.ENSMUSP00000073555,10090.ENSMUSP00000074621,10090.ENSMUSP00000074895,10090.ENSMUSP00000075423,10090.ENSMUSP00000076224,10090.ENSMUSP00000076459,10090.ENSMUSP00000077423,10090.ENSMUSP00000077753,10090.ENSMUSP00000078945,10090.ENSMUSP00000080579,10090.ENSMUSP00000080716,10090.ENSMUSP00000081334,10090.ENSMUSP00000081946,10090.ENSMUSP00000082682,10090.ENSMUSP00000083077,10090.ENSMUSP00000084043,10090.ENSMUSP00000084541,10090.ENSMUSP00000085192,10090.ENSMUSP00000085293,10090.ENSMUSP00000088291,10090.ENSMUSP00000088333,10090.ENSMUSP00000088833,10090.ENSMUSP00000090245,10090.ENSMUSP00000090633,10090.ENSMUSP00000095608,10090.ENSMUSP00000096241,10090.ENSMUSP00000097812,10090.ENSMUSP00000099493,10090.ENSMUSP00000099848,10090.ENSMUSP00000099935,10090.ENSMUSP00000101004,10090.ENSMUSP00000101049,10090.ENSMUSP00000101080,10090.ENSMUSP00000102710,10090.ENSMUSP00000103243,10090.ENSMUSP00000103881,10090.ENSMUSP00000104322,10090.ENSMUSP00000105216,10090.ENSMUSP00000105743,10090.ENSMUSP00000107062,10090.ENSMUSP00000108371,10090.ENSMUSP00000110777,10090.ENSMUSP00000112104,10090.ENSMUSP00000113038,10090.ENSMUSP00000113729,10090.ENSMUSP00000116426,10090.ENSMUSP00000119781,10090.ENSMUSP00000121358,10090.ENSMUSP00000122852,10090.ENSMUSP00000123090,10090.ENSMUSP00000124131,10090.ENSMUSP00000125840,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000136453,10090.ENSMUSP00000138326,10090.ENSMUSP00000139481,10090.ENSMUSP00000142196,10090.ENSMUSP00000142284,10090.ENSMUSP00000143677,10090.ENSMUSP00000148145,10090.ENSMUSP00000153410,10090.ENSMUSP00000153467,10090.ENSMUSP00000156151","Mnt,Col1a1,Il16,Angptl4,Shpk,Sptbn1,Ap2m1,Elk1,Rxrg,Rnd3,Pdlim4,Nrbp2,Arhgef25,Lama4,Dusp6,Appl2,Abca8b,Ddx5,Slc9a3r1,Per1,Mbip,Vcl,Spata13,Cyp2d22,Ivns1abp,Lbh,Cdh2,Pcsk5,Arhgap19,Smyd2,Vim,Gsn,Col5a1,Entpd2,Depdc7,Nsmaf,Fmn2,Epb41l4b,Lurap1,Sfpq,Aacs,Anxa3,Col1a2,Nr2f2,Col4a1,Col4a2,Map1lc3b,Clk1,Ss18l2,Col16a1,Cmtm5,Ntrk3,Kat6a,Irs2,Lgi4,Sorcs2,Scn7a,Shc4,Rprd1a,Gsap,Sh3pxd2b,Lzts2,Slc36a2,Klf9,Abca8a,Mbp,Cc2d1a,Ppp1r9a,Atp1b2,Ptpdc1,Tax1bp3,Kcnh2,Dock9,Rassf4,Fxyd1,Nek6,Plekha4,Stard13,Kcna1,Rasgef1c,Cdkn1b,Mpz,Cadm4,C4b,Plxnb1,Peli2,Plec,Fxyd7,Smtn,Ddn,Csf2ra,Zdhhc8,Sgcd,Rasal2,Gid8,Htt,Dysf,Erbb3,Cldn19,Ubp1,Hmgb1,Atp1a2,Spp1,Foxd3,Col3a1,S1pr3,Otud7b,Sema6c,Prnp,Marcks,Ahnak,Fam53b,Prx,Ralgds,Per3,Dennd1a,L1cam,Cirbp,Col18a1,Ctnna3,Txnip,Kirrel,Wwp1,Gas7,Rbm39,Plcb1,Mpzl1,Bcl2,Tnk2,Hnrnpk,Sept8,Slc7a2,Rapgef3,Zfp866,Ide,Myo9a,Dusp15,Tle3,Eps8l1,Ncam1,Apoe,Tbc1d10a,Ank3,Kcna6,Pex5l,Sema4c,Camk2d,Cebpd,Aldh1a1,Trip10,Ttc3",1.9e-06,0.0012,"Regulation of biological process"
"Process","GO:0048522",85,5948,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000001792,10090.ENSMUSP00000006629,10090.ENSMUSP00000007216,10090.ENSMUSP00000009550,10090.ENSMUSP00000015987,10090.ENSMUSP00000018755,10090.ENSMUSP00000020118,10090.ENSMUSP00000020500,10090.ENSMUSP00000021062,10090.ENSMUSP00000021077,10090.ENSMUSP00000021271,10090.ENSMUSP00000021416,10090.ENSMUSP00000024857,10090.ENSMUSP00000025166,10090.ENSMUSP00000025618,10090.ENSMUSP00000028062,10090.ENSMUSP00000028239,10090.ENSMUSP00000029910,10090.ENSMUSP00000030039,10090.ENSMUSP00000030142,10090.ENSMUSP00000030469,10090.ENSMUSP00000030623,10090.ENSMUSP00000031445,10090.ENSMUSP00000031447,10090.ENSMUSP00000032768,10090.ENSMUSP00000035113,10090.ENSMUSP00000035802,10090.ENSMUSP00000037909,10090.ENSMUSP00000038181,10090.ENSMUSP00000038514,10090.ENSMUSP00000043146,10090.ENSMUSP00000043679,10090.ENSMUSP00000044276,10090.ENSMUSP00000045478,10090.ENSMUSP00000045613,10090.ENSMUSP00000045639,10090.ENSMUSP00000046906,10090.ENSMUSP00000047353,10090.ENSMUSP00000047705,10090.ENSMUSP00000048460,10090.ENSMUSP00000051468,10090.ENSMUSP00000055225,10090.ENSMUSP00000065832,10090.ENSMUSP00000069418,10090.ENSMUSP00000071966,10090.ENSMUSP00000072894,10090.ENSMUSP00000074895,10090.ENSMUSP00000075423,10090.ENSMUSP00000077753,10090.ENSMUSP00000078945,10090.ENSMUSP00000080579,10090.ENSMUSP00000080716,10090.ENSMUSP00000081334,10090.ENSMUSP00000081946,10090.ENSMUSP00000082682,10090.ENSMUSP00000084043,10090.ENSMUSP00000084541,10090.ENSMUSP00000085192,10090.ENSMUSP00000088333,10090.ENSMUSP00000088833,10090.ENSMUSP00000090245,10090.ENSMUSP00000090633,10090.ENSMUSP00000095608,10090.ENSMUSP00000099935,10090.ENSMUSP00000101004,10090.ENSMUSP00000101049,10090.ENSMUSP00000102710,10090.ENSMUSP00000103243,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000110777,10090.ENSMUSP00000112104,10090.ENSMUSP00000116426,10090.ENSMUSP00000123090,10090.ENSMUSP00000125840,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000138326,10090.ENSMUSP00000142196,10090.ENSMUSP00000142284,10090.ENSMUSP00000143677,10090.ENSMUSP00000148145,10090.ENSMUSP00000153410,10090.ENSMUSP00000153467","Col1a1,Il16,Sptbn1,Ap2m1,Elk1,Rxrg,Pdlim4,Dusp6,Appl2,Ddx5,Slc9a3r1,Per1,Mbip,Lbh,Cdh2,Pcsk5,Vim,Gsn,Nsmaf,Fmn2,Epb41l4b,Lurap1,Sfpq,Aacs,Anxa3,Nr2f2,Ss18l2,Col16a1,Ntrk3,Kat6a,Irs2,Shc4,Gsap,Sh3pxd2b,Lzts2,Slc36a2,Klf9,Ppp1r9a,Atp1b2,Kcnh2,Fxyd1,Plekha4,Kcna1,Cdkn1b,C4b,Plxnb1,Peli2,Ddn,Csf2ra,Gid8,Htt,Dysf,Erbb3,Cldn19,Ubp1,Hmgb1,Spp1,Foxd3,Col3a1,Sema6c,Prnp,Marcks,Ahnak,Fam53b,L1cam,Cirbp,Col18a1,Txnip,Kirrel,Plcb1,Bcl2,Tnk2,Hnrnpk,Rapgef3,Dusp15,Eps8l1,Ncam1,Apoe,Ank3,Pex5l,Sema4c,Camk2d,Cebpd,Aldh1a1,Trip10",2.69e-06,0.0013,"Positive regulation of cellular process"
"Process","GO:1902531",36,1707,10090,"10090.ENSMUSP00000019611,10090.ENSMUSP00000020118,10090.ENSMUSP00000021062,10090.ENSMUSP00000021077,10090.ENSMUSP00000021271,10090.ENSMUSP00000021416,10090.ENSMUSP00000023918,10090.ENSMUSP00000024857,10090.ENSMUSP00000025166,10090.ENSMUSP00000026150,10090.ENSMUSP00000027897,10090.ENSMUSP00000030469,10090.ENSMUSP00000030623,10090.ENSMUSP00000037909,10090.ENSMUSP00000053232,10090.ENSMUSP00000066880,10090.ENSMUSP00000071966,10090.ENSMUSP00000072894,10090.ENSMUSP00000078945,10090.ENSMUSP00000080716,10090.ENSMUSP00000082682,10090.ENSMUSP00000085192,10090.ENSMUSP00000088291,10090.ENSMUSP00000088833,10090.ENSMUSP00000099848,10090.ENSMUSP00000099935,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000112104,10090.ENSMUSP00000123090,10090.ENSMUSP00000125840,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000142196,10090.ENSMUSP00000142284,10090.ENSMUSP00000143677","Arhgef25,Dusp6,Ddx5,Slc9a3r1,Per1,Mbip,Ivns1abp,Lbh,Cdh2,Arhgap19,Smyd2,Lurap1,Sfpq,Ntrk3,Stard13,Cadm4,Plxnb1,Peli2,Htt,Erbb3,Hmgb1,Col3a1,Otud7b,Prnp,Dennd1a,L1cam,Plcb1,Bcl2,Hnrnpk,Dusp15,Eps8l1,Ncam1,Apoe,Pex5l,Sema4c,Camk2d",2.64e-06,0.0013,"Regulation of intracellular signal transduction"
"Process","GO:1904062",16,420,10090,"10090.ENSMUSP00000021077,10090.ENSMUSP00000045613,10090.ENSMUSP00000047353,10090.ENSMUSP00000047705,10090.ENSMUSP00000048460,10090.ENSMUSP00000055225,10090.ENSMUSP00000078945,10090.ENSMUSP00000080579,10090.ENSMUSP00000083077,10090.ENSMUSP00000088833,10090.ENSMUSP00000090633,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000116426,10090.ENSMUSP00000138326,10090.ENSMUSP00000143677","Slc9a3r1,Slc36a2,Atp1b2,Kcnh2,Fxyd1,Kcna1,Htt,Dysf,Atp1a2,Prnp,Ahnak,Plcb1,Bcl2,Rapgef3,Ank3,Camk2d",2.55e-06,0.0013,"Regulation of cation transmembrane transport"
"Process","GO:0065009",54,3149,10090,"10090.ENSMUSP00000002360,10090.ENSMUSP00000019611,10090.ENSMUSP00000021077,10090.ENSMUSP00000021416,10090.ENSMUSP00000022566,10090.ENSMUSP00000023083,10090.ENSMUSP00000026150,10090.ENSMUSP00000028239,10090.ENSMUSP00000029910,10090.ENSMUSP00000031447,10090.ENSMUSP00000032768,10090.ENSMUSP00000034270,10090.ENSMUSP00000037909,10090.ENSMUSP00000038181,10090.ENSMUSP00000038514,10090.ENSMUSP00000044276,10090.ENSMUSP00000046185,10090.ENSMUSP00000046906,10090.ENSMUSP00000047353,10090.ENSMUSP00000047410,10090.ENSMUSP00000047881,10090.ENSMUSP00000048460,10090.ENSMUSP00000050211,10090.ENSMUSP00000053232,10090.ENSMUSP00000055225,10090.ENSMUSP00000063217,10090.ENSMUSP00000065619,10090.ENSMUSP00000065832,10090.ENSMUSP00000069418,10090.ENSMUSP00000071966,10090.ENSMUSP00000073124,10090.ENSMUSP00000077423,10090.ENSMUSP00000078945,10090.ENSMUSP00000080579,10090.ENSMUSP00000080716,10090.ENSMUSP00000082682,10090.ENSMUSP00000083077,10090.ENSMUSP00000088833,10090.ENSMUSP00000090245,10090.ENSMUSP00000090633,10090.ENSMUSP00000097812,10090.ENSMUSP00000099848,10090.ENSMUSP00000102710,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000112104,10090.ENSMUSP00000116426,10090.ENSMUSP00000121358,10090.ENSMUSP00000122852,10090.ENSMUSP00000125840,10090.ENSMUSP00000133302,10090.ENSMUSP00000136453,10090.ENSMUSP00000138326,10090.ENSMUSP00000143677","Angptl4,Arhgef25,Slc9a3r1,Mbip,Spata13,Cyp2d22,Arhgap19,Gsn,Nsmaf,Anxa3,Nr2f2,Map1lc3b,Ntrk3,Kat6a,Irs2,Sh3pxd2b,Mbp,Ppp1r9a,Atp1b2,Tax1bp3,Dock9,Fxyd1,Mtss2,Stard13,Kcna1,Asap2,Rasgef1c,Cdkn1b,C4b,Plxnb1,Plec,Rasal2,Htt,Dysf,Erbb3,Hmgb1,Atp1a2,Prnp,Marcks,Ahnak,Ralgds,Dennd1a,Txnip,Plcb1,Bcl2,Hnrnpk,Rapgef3,Ide,Myo9a,Eps8l1,Apoe,Tbc1d10a,Ank3,Camk2d",3e-06,0.0014,"Regulation of molecular function"
"Process","GO:0022008",32,1448,10090,"10090.ENSMUSP00000015987,10090.ENSMUSP00000019516,10090.ENSMUSP00000019611,10090.ENSMUSP00000021077,10090.ENSMUSP00000022369,10090.ENSMUSP00000022947,10090.ENSMUSP00000025166,10090.ENSMUSP00000026551,10090.ENSMUSP00000028062,10090.ENSMUSP00000032768,10090.ENSMUSP00000037909,10090.ENSMUSP00000041579,10090.ENSMUSP00000046906,10090.ENSMUSP00000055225,10090.ENSMUSP00000067241,10090.ENSMUSP00000071966,10090.ENSMUSP00000073124,10090.ENSMUSP00000078945,10090.ENSMUSP00000080716,10090.ENSMUSP00000085192,10090.ENSMUSP00000088333,10090.ENSMUSP00000090245,10090.ENSMUSP00000092148,10090.ENSMUSP00000096241,10090.ENSMUSP00000099935,10090.ENSMUSP00000104322,10090.ENSMUSP00000108371,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000138326,10090.ENSMUSP00000142284,10090.ENSMUSP00000143605","Rxrg,Nrbp2,Arhgef25,Slc9a3r1,Vcl,Matn2,Cdh2,Dpysl4,Vim,Nr2f2,Ntrk3,Lgi4,Ppp1r9a,Kcna1,Nav1,Plxnb1,Plec,Htt,Erbb3,Col3a1,Sema6c,Marcks,Nfasc,Prx,L1cam,Gas7,Bcl2,Ncam1,Apoe,Ank3,Sema4c,Ugt8a",4.06e-06,0.0018,"Neurogenesis"
"Process","GO:0034765",18,543,10090,"10090.ENSMUSP00000021077,10090.ENSMUSP00000042405,10090.ENSMUSP00000045613,10090.ENSMUSP00000047353,10090.ENSMUSP00000047705,10090.ENSMUSP00000048460,10090.ENSMUSP00000055225,10090.ENSMUSP00000078945,10090.ENSMUSP00000080579,10090.ENSMUSP00000083077,10090.ENSMUSP00000088833,10090.ENSMUSP00000090633,10090.ENSMUSP00000105743,10090.ENSMUSP00000108371,10090.ENSMUSP00000116426,10090.ENSMUSP00000138326,10090.ENSMUSP00000139481,10090.ENSMUSP00000143677","Slc9a3r1,Scn7a,Slc36a2,Atp1b2,Kcnh2,Fxyd1,Kcna1,Htt,Dysf,Atp1a2,Prnp,Ahnak,Plcb1,Bcl2,Rapgef3,Ank3,Kcna6,Camk2d",3.93e-06,0.0018,"Regulation of ion transmembrane transport"
"Process","GO:0002028",8,96,10090,"10090.ENSMUSP00000021077,10090.ENSMUSP00000021271,10090.ENSMUSP00000047353,10090.ENSMUSP00000048460,10090.ENSMUSP00000083077,10090.ENSMUSP00000105743,10090.ENSMUSP00000138326,10090.ENSMUSP00000143677","Slc9a3r1,Per1,Atp1b2,Fxyd1,Atp1a2,Plcb1,Ank3,Camk2d",4.89e-06,0.0019,"Regulation of sodium ion transport"
"Process","GO:0016477",25,976,10090,"10090.ENSMUSP00000001792,10090.ENSMUSP00000017288,10090.ENSMUSP00000021077,10090.ENSMUSP00000022566,10090.ENSMUSP00000022947,10090.ENSMUSP00000025166,10090.ENSMUSP00000028280,10090.ENSMUSP00000030469,10090.ENSMUSP00000032768,10090.ENSMUSP00000037909,10090.ENSMUSP00000038514,10090.ENSMUSP00000047353,10090.ENSMUSP00000053232,10090.ENSMUSP00000055178,10090.ENSMUSP00000067241,10090.ENSMUSP00000073124,10090.ENSMUSP00000082682,10090.ENSMUSP00000084043,10090.ENSMUSP00000085192,10090.ENSMUSP00000088333,10090.ENSMUSP00000099935,10090.ENSMUSP00000101049,10090.ENSMUSP00000101080,10090.ENSMUSP00000108371,10090.ENSMUSP00000142284","Il16,Rnd3,Slc9a3r1,Spata13,Matn2,Cdh2,Col5a1,Lurap1,Nr2f2,Ntrk3,Irs2,Atp1b2,Stard13,Vstm4,Nav1,Plec,Hmgb1,Spp1,Col3a1,Sema6c,L1cam,Col18a1,Ctnna3,Bcl2,Sema4c",4.58e-06,0.0019,"Cell migration"
"Process","GO:0032412",13,291,10090,"10090.ENSMUSP00000021077,10090.ENSMUSP00000047353,10090.ENSMUSP00000048460,10090.ENSMUSP00000055225,10090.ENSMUSP00000078945,10090.ENSMUSP00000080579,10090.ENSMUSP00000083077,10090.ENSMUSP00000088833,10090.ENSMUSP00000090633,10090.ENSMUSP00000105743,10090.ENSMUSP00000116426,10090.ENSMUSP00000138326,10090.ENSMUSP00000143677","Slc9a3r1,Atp1b2,Fxyd1,Kcna1,Htt,Dysf,Atp1a2,Prnp,Ahnak,Plcb1,Rapgef3,Ank3,Camk2d",4.47e-06,0.0019,"Regulation of ion transmembrane transporter activity"
"Process","GO:0034330",18,547,10090,"10090.ENSMUSP00000022369,10090.ENSMUSP00000025166,10090.ENSMUSP00000033898,10090.ENSMUSP00000046906,10090.ENSMUSP00000066701,10090.ENSMUSP00000071966,10090.ENSMUSP00000073124,10090.ENSMUSP00000081334,10090.ENSMUSP00000092148,10090.ENSMUSP00000092210,10090.ENSMUSP00000099935,10090.ENSMUSP00000103243,10090.ENSMUSP00000108371,10090.ENSMUSP00000115246,10090.ENSMUSP00000122852,10090.ENSMUSP00000133302,10090.ENSMUSP00000138326,10090.ENSMUSP00000143605","Vcl,Cdh2,Col4a1,Ppp1r9a,Mpz,Plxnb1,Plec,Cldn19,Nfasc,Cdh19,L1cam,Kirrel,Bcl2,Drp2,Myo9a,Apoe,Ank3,Ugt8a",4.33e-06,0.0019,"Cell junction organization"
"Process","GO:1902305",7,66,10090,"10090.ENSMUSP00000021077,10090.ENSMUSP00000047353,10090.ENSMUSP00000048460,10090.ENSMUSP00000083077,10090.ENSMUSP00000105743,10090.ENSMUSP00000138326,10090.ENSMUSP00000143677","Slc9a3r1,Atp1b2,Fxyd1,Atp1a2,Plcb1,Ank3,Camk2d",4.48e-06,0.0019,"Regulation of sodium ion transmembrane transport"
"Process","GO:0030036",18,555,10090,"10090.ENSMUSP00000006629,10090.ENSMUSP00000017288,10090.ENSMUSP00000018755,10090.ENSMUSP00000021077,10090.ENSMUSP00000028239,10090.ENSMUSP00000030039,10090.ENSMUSP00000030142,10090.ENSMUSP00000030469,10090.ENSMUSP00000046906,10090.ENSMUSP00000053232,10090.ENSMUSP00000073124,10090.ENSMUSP00000074621,10090.ENSMUSP00000081334,10090.ENSMUSP00000090245,10090.ENSMUSP00000101080,10090.ENSMUSP00000104322,10090.ENSMUSP00000108371,10090.ENSMUSP00000153467","Sptbn1,Rnd3,Pdlim4,Slc9a3r1,Gsn,Fmn2,Epb41l4b,Lurap1,Ppp1r9a,Stard13,Plec,Smtn,Cldn19,Marcks,Ctnna3,Gas7,Bcl2,Trip10",5.26e-06,0.002,"Actin cytoskeleton organization"
"Process","GO:0050794",143,12265,10090,"10090.ENSMUSP00000000291,10090.ENSMUSP00000001547,10090.ENSMUSP00000001792,10090.ENSMUSP00000002360,10090.ENSMUSP00000006105,10090.ENSMUSP00000006629,10090.ENSMUSP00000007216,10090.ENSMUSP00000009550,10090.ENSMUSP00000015987,10090.ENSMUSP00000017288,10090.ENSMUSP00000018755,10090.ENSMUSP00000019516,10090.ENSMUSP00000019611,10090.ENSMUSP00000019992,10090.ENSMUSP00000020118,10090.ENSMUSP00000020500,10090.ENSMUSP00000021062,10090.ENSMUSP00000021077,10090.ENSMUSP00000021271,10090.ENSMUSP00000021416,10090.ENSMUSP00000022369,10090.ENSMUSP00000022566,10090.ENSMUSP00000023083,10090.ENSMUSP00000023918,10090.ENSMUSP00000024857,10090.ENSMUSP00000025166,10090.ENSMUSP00000025618,10090.ENSMUSP00000026150,10090.ENSMUSP00000027897,10090.ENSMUSP00000028062,10090.ENSMUSP00000028239,10090.ENSMUSP00000028280,10090.ENSMUSP00000028328,10090.ENSMUSP00000028595,10090.ENSMUSP00000029910,10090.ENSMUSP00000030039,10090.ENSMUSP00000030142,10090.ENSMUSP00000030469,10090.ENSMUSP00000030623,10090.ENSMUSP00000031445,10090.ENSMUSP00000031447,10090.ENSMUSP00000031668,10090.ENSMUSP00000032768,10090.ENSMUSP00000033898,10090.ENSMUSP00000033899,10090.ENSMUSP00000034868,10090.ENSMUSP00000035113,10090.ENSMUSP00000035802,10090.ENSMUSP00000036138,10090.ENSMUSP00000037909,10090.ENSMUSP00000038181,10090.ENSMUSP00000038514,10090.ENSMUSP00000041579,10090.ENSMUSP00000041828,10090.ENSMUSP00000042405,10090.ENSMUSP00000043146,10090.ENSMUSP00000043618,10090.ENSMUSP00000043679,10090.ENSMUSP00000044276,10090.ENSMUSP00000045478,10090.ENSMUSP00000045613,10090.ENSMUSP00000045639,10090.ENSMUSP00000046185,10090.ENSMUSP00000046449,10090.ENSMUSP00000046906,10090.ENSMUSP00000047353,10090.ENSMUSP00000047374,10090.ENSMUSP00000047410,10090.ENSMUSP00000047705,10090.ENSMUSP00000047881,10090.ENSMUSP00000048267,10090.ENSMUSP00000048460,10090.ENSMUSP00000049723,10090.ENSMUSP00000051468,10090.ENSMUSP00000053232,10090.ENSMUSP00000055225,10090.ENSMUSP00000065619,10090.ENSMUSP00000065832,10090.ENSMUSP00000066701,10090.ENSMUSP00000066880,10090.ENSMUSP00000069418,10090.ENSMUSP00000071966,10090.ENSMUSP00000072894,10090.ENSMUSP00000073124,10090.ENSMUSP00000074895,10090.ENSMUSP00000075423,10090.ENSMUSP00000076459,10090.ENSMUSP00000077423,10090.ENSMUSP00000077753,10090.ENSMUSP00000078945,10090.ENSMUSP00000080579,10090.ENSMUSP00000080716,10090.ENSMUSP00000081334,10090.ENSMUSP00000081946,10090.ENSMUSP00000082682,10090.ENSMUSP00000083077,10090.ENSMUSP00000084043,10090.ENSMUSP00000084541,10090.ENSMUSP00000085192,10090.ENSMUSP00000085293,10090.ENSMUSP00000088291,10090.ENSMUSP00000088333,10090.ENSMUSP00000088833,10090.ENSMUSP00000090245,10090.ENSMUSP00000090633,10090.ENSMUSP00000095608,10090.ENSMUSP00000096241,10090.ENSMUSP00000097812,10090.ENSMUSP00000099493,10090.ENSMUSP00000099848,10090.ENSMUSP00000099935,10090.ENSMUSP00000101004,10090.ENSMUSP00000101049,10090.ENSMUSP00000101080,10090.ENSMUSP00000102710,10090.ENSMUSP00000103243,10090.ENSMUSP00000103881,10090.ENSMUSP00000105216,10090.ENSMUSP00000105743,10090.ENSMUSP00000107062,10090.ENSMUSP00000108371,10090.ENSMUSP00000110777,10090.ENSMUSP00000112104,10090.ENSMUSP00000113038,10090.ENSMUSP00000113729,10090.ENSMUSP00000116426,10090.ENSMUSP00000119781,10090.ENSMUSP00000121358,10090.ENSMUSP00000122852,10090.ENSMUSP00000123090,10090.ENSMUSP00000124131,10090.ENSMUSP00000125840,10090.ENSMUSP00000130668,10090.ENSMUSP00000133302,10090.ENSMUSP00000138326,10090.ENSMUSP00000139481,10090.ENSMUSP00000142196,10090.ENSMUSP00000142284,10090.ENSMUSP00000143677,10090.ENSMUSP00000148145,10090.ENSMUSP00000153410,10090.ENSMUSP00000153467,10090.ENSMUSP00000156151","Mnt,Col1a1,Il16,Angptl4,Shpk,Sptbn1,Ap2m1,Elk1,Rxrg,Rnd3,Pdlim4,Nrbp2,Arhgef25,Lama4,Dusp6,Appl2,Ddx5,Slc9a3r1,Per1,Mbip,Vcl,Spata13,Cyp2d22,Ivns1abp,Lbh,Cdh2,Pcsk5,Arhgap19,Smyd2,Vim,Gsn,Col5a1,Entpd2,Depdc7,Nsmaf,Fmn2,Epb41l4b,Lurap1,Sfpq,Aacs,Anxa3,Col1a2,Nr2f2,Col4a1,Col4a2,Clk1,Ss18l2,Col16a1,Cmtm5,Ntrk3,Kat6a,Irs2,Lgi4,Sorcs2,Scn7a,Shc4,Rprd1a,Gsap,Sh3pxd2b,Lzts2,Slc36a2,Klf9,Mbp,Cc2d1a,Ppp1r9a,Atp1b2,Ptpdc1,Tax1bp3,Kcnh2,Dock9,Rassf4,Fxyd1,Nek6,Plekha4,Stard13,Kcna1,Rasgef1c,Cdkn1b,Mpz,Cadm4,C4b,Plxnb1,Peli2,Plec,Ddn,Csf2ra,Sgcd,Rasal2,Gid8,Htt,Dysf,Erbb3,Cldn19,Ubp1,Hmgb1,Atp1a2,Spp1,Foxd3,Col3a1,S1pr3,Otud7b,Sema6c,Prnp,Marcks,Ahnak,Fam53b,Prx,Ralgds,Per3,Dennd1a,L1cam,Cirbp,Col18a1,Ctnna3,Txnip,Kirrel,Wwp1,Rbm39,Plcb1,Mpzl1,Bcl2,Tnk2,Hnrnpk,Sept8,Slc7a2,Rapgef3,Zfp866,Ide,Myo9a,Dusp15,Tle3,Eps8l1,Ncam1,Apoe,Ank3,Kcna6,Pex5l,Sema4c,Camk2d,Cebpd,Aldh1a1,Trip10,Ttc3",6.22e-06,0.0023,"Regulation of cellular process"
